"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.05,114.45
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.05,103.3
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.05,94.1
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.05,84.05
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.05,75
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.05,67.85
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.05,61.75
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.05,54.7
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.05,10685.6
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.05,10932.8
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.05,11176.2
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.05,11408.85
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.05,11629.6
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.05,11836.6
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.05,12031.6
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.05,12211.55
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.05,12376.65
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.05,12530.5
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.05,12669.35
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.05,12795.15
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.05,12909.8
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.05,13013.35
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.05,13107.5
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.05,13191.55
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.05,13266.55
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.05,13334.4
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.05,13396.15
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.05,13450.85
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.1,413.7
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.1,270.3
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.1,270.2
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.1,264.4
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.1,254.4
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.1,245
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.1,232.1
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.1,216.1
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.1,201.4
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.1,185.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.1,171.3
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.1,154.6
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.1,142.4
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.1,128.5
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.1,115.6
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.1,104.5
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.1,94.4
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.1,84.5
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.1,76.4
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.1,68.4
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.1,10697
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.1,10967.3
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.1,11237.5
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.1,11501.9
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.1,11756.5
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.1,12002.2
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.1,12235.7
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.1,12452.7
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.1,12657.3
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.1,12845.9
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.1,13019.6
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.1,13179
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.1,13324.6
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.1,13457.1
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.1,13573.5
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.1,13678
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.1,13772.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.1,13856.9
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.1,13933.3
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.1,14001.7
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.15,421.35
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.15,273.9
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.15,272.45
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.15,268
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.15,258.3
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.15,246.05
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.15,233.75
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.15,218.2
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.15,205.9
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.15,190.05
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.15,175.05
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.15,160.75
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.15,147.05
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.15,133.75
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.15,121.75
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.15,109.75
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.15,98.75
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.15,89.75
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.15,80.45
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.15,72.6
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.15,10697.9
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.15,10971.95
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.15,11244.4
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.15,11512.4
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.15,11772.1
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.15,12023.05
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.15,12260.15
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.15,12478.2
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.15,12680.7
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.15,12867.35
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.15,13039.85
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.15,13195.5
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.15,13339.15
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.15,13468.65
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.15,13589.55
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.15,13699.3
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.15,13798.05
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.15,13887.8
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.15,13968.25
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.15,14040.85
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.2,429.6
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.2,280
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.2,277.4
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.2,271.6
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.2,264.2
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.2,256.2
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.2,242.8
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.2,229.8
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.2,215.8
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.2,200.6
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.2,185.6
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.2,169.4
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.2,156.8
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.2,141.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.2,129.4
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.2,117.2
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.2,105.8
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.2,96.4
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.2,85.4
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.2,78.2
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.2,10703.2
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.2,10983.8
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.2,11261.2
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.2,11532.8
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.2,11795.4
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.2,12046
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.2,12284
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.2,12513
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.2,12728.8
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.2,12929.4
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.2,13115
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.2,13284.4
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.2,13441.2
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.2,13583
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.2,13712.4
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.2,13829.6
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.2,13935.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.2,14031.8
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.2,14117.2
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.2,14195.4
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.25,433.5
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.25,286
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.25,290
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.25,289.5
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.25,285.25
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.25,277.5
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.25,266.75
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.25,254
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.25,240.25
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.25,223.5
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.25,208
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.25,190.5
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.25,175.25
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.25,159.5
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.25,145
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.25,131.75
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.25,118.25
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.25,107.25
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.25,96
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.25,87.25
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.25,10704.75
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.25,10990
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.25,11280
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.25,11569.5
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.25,11854.75
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.25,12132.25
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.25,12399
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.25,12653
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.25,12893.25
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.25,13117.25
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.25,13325.75
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.25,13517.25
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.25,13693.75
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.25,13854.75
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.25,14001.25
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.25,14134.25
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.25,14254.25
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.25,14363
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.25,14460.5
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.25,14549.5
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.3,438.9
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.3,294.7
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.3,302.6
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.3,303.9
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.3,301
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.3,293.4
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.3,282.5
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.3,269.9
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.3,256
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.3,237.6
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.3,220.6
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.3,202.2
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.3,186.5
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.3,168.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.3,152.8
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.3,138.5
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.3,124.1
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.3,112.8
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.3,100.8
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.3,90.1
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.3,10708.5
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.3,11003.2
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.3,11305.8
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.3,11610.3
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.3,11913.1
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.3,12208.6
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.3,12492.6
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.3,12762.5
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.3,13018.5
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.3,13256.9
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.3,13478.3
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.3,13682.1
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.3,13870.6
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.3,14041.8
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.3,14197
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.3,14337.5
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.3,14464.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.3,14579.6
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.3,14682.8
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.3,14775.7
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.35,441.35
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.35,301.35
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.35,311
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.35,313
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.35,309.75
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.35,301.45
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.35,290.55
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.35,276.2
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.35,261.6
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.35,243.9
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.35,227.25
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.35,209.9
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.35,193.5
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.35,176.85
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.35,160.15
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.35,145.15
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.35,131.8
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.35,119.1
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.35,107.1
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.35,96.4
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.35,10712.7
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.35,11014.05
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.35,11325.05
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.35,11639.35
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.35,11953.35
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.35,12260.75
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.35,12552.8
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.35,12829
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.35,13090.6
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.35,13333.2
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.35,13559.15
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.35,13766.45
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.35,13956.7
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.35,14129.65
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.35,14285.9
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.35,14427.8
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.35,14555.05
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.35,14670.25
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.35,14773.45
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.35,14865.3
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.4,449.2
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.4,304.8
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.4,311.8
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.4,313.8
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.4,313.8
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.4,308
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.4,299.8
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.4,286.8
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.4,273.2
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.4,255.8
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.4,239
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.4,220.6
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.4,202.4
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.4,186
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.4,168
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.4,152.6
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.4,138.2
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.4,124.6
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.4,111.8
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.4,100.6
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.4,10717.2
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.4,11022
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.4,11333.8
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.4,11646.8
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.4,11958.4
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.4,12264.4
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.4,12561.2
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.4,12848
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.4,13121.2
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.4,13377
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.4,13616
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.4,13836.6
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.4,14039
